Subject	Object
EFO:0003849	neoplasm of the palate
EFO:0003849	neoplasm of secondary palate
EFO:0003849	neoplasm of palate
EFO:0003850	tumor of the adrenal gland
EFO:0003850	tumor of adrenal gland
EFO:0003850	neoplasm of the adrenal gland
EFO:0003850	neoplasm of adrenal gland
EFO:0003850	adrenal tumor
EFO:0003850	adrenal neoplasms
EFO:0003850	adrenal neoplasm
EFO:0003850	adrenal gland tumor
EFO:0003850	adrenal gland neoplasm (disease)
EFO:0003850	adrenal gland neoplasm
EFO:0003850	Neoplasms, Adrenal Gland
EFO:0003850	Neoplasms, Adrenal
EFO:0003850	Neoplasm, Adrenal Gland
EFO:0003850	Neoplasm, Adrenal
EFO:0003850	NEOPL ADRENAL GLAND
EFO:0003850	Cancers, Adrenal Gland
EFO:0003850	Cancers, Adrenal
EFO:0003850	Cancer, Adrenal Gland
EFO:0003850	Cancer, Adrenal
EFO:0003850	Cancer of the Adrenal Gland
EFO:0003850	Adrenal Neoplasms
EFO:0003850	Adrenal Neoplasm
EFO:0003850	Adrenal Gland Neoplasms
EFO:0003850	Adrenal Gland Cancers
EFO:0003850	Adrenal Gland Cancer
EFO:0003850	Adrenal Cancers
EFO:0003850	Adrenal Cancer
EFO:0003850	ADRENAL GLAND NEOPL
EFO:0003851	tumor of the meninges
EFO:0003851	tumor of meninges
EFO:0003851	tumor of meningeal cluster
EFO:0003851	neoplasm of the meninges
EFO:0003851	neoplasm of meninges
EFO:0003851	neoplasm of meningeal cluster
EFO:0003851	meninges tumor
EFO:0003851	meninges neoplasm
EFO:0003851	meningeal tumor
EFO:0003851	meningeal neoplasms
EFO:0003851	meningeal neoplasm
EFO:0003851	meningeal cluster tumor
EFO:0003851	meningeal cluster rare nervous system tumor
EFO:0003851	meningeal cluster neoplasm (disease)
EFO:0003851	meningeal cluster neoplasm
EFO:0003851	Tumors, Meningeal
EFO:0003851	Tumor, Meningeal
EFO:0003851	Spinal Meningeal Neoplasms
EFO:0003851	Spinal Meningeal Neoplasm
EFO:0003851	SPINAL MENINGEAL NEOPL
EFO:0003851	Neoplasms, Spinal Meningeal
EFO:0003851	Neoplasms, Meningeal
EFO:0003851	Neoplasms, Malignant Meningeal
EFO:0003851	Neoplasms, Leptomeningeal
EFO:0003851	Neoplasms, Intracranial Meningeal
EFO:0003851	Neoplasms, Benign Meningeal
EFO:0003851	Neoplasm, Spinal Meningeal
EFO:0003851	Neoplasm, Meningeal
EFO:0003851	Neoplasm, Malignant Meningeal
EFO:0003851	Neoplasm, Leptomeningeal
EFO:0003851	Neoplasm, Intracranial Meningeal
EFO:0003851	Neoplasm, Benign Meningeal
EFO:0003851	NEOPL MENINGEAL
EFO:0003851	NEOPL LEPTOMENINGEAL
EFO:0003851	Meningeal Tumors
EFO:0003851	Meningeal Tumor
EFO:0003851	Meningeal Neoplasms, Spinal
EFO:0003851	Meningeal Neoplasms, Malignant
EFO:0003851	Meningeal Neoplasms, Intracranial
EFO:0003851	Meningeal Neoplasms, Benign
EFO:0003851	Meningeal Neoplasms
EFO:0003851	Meningeal Neoplasm, Spinal
EFO:0003851	Meningeal Neoplasm, Malignant
EFO:0003851	Meningeal Neoplasm, Intracranial
EFO:0003851	Meningeal Neoplasm, Benign
EFO:0003851	Meningeal Cancers
EFO:0003851	Meningeal Cancer
EFO:0003851	Malignant Meningeal Neoplasms
EFO:0003851	Malignant Meningeal Neoplasm
EFO:0003851	MENINGEAL NEOPL MALIGNANT
EFO:0003851	MENINGEAL NEOPL INTRACRANIAL
EFO:0003851	MENINGEAL NEOPL BENIGN
EFO:0003851	MENINGEAL NEOPL
EFO:0003851	MALIGNANT MENINGEAL NEOPL
EFO:0003851	Leptomeningeal Neoplasms
EFO:0003851	Leptomeningeal Neoplasm
EFO:0003851	LEPTOMENINGEAL NEOPL
EFO:0003851	Intracranial Meningeal Neoplasms
EFO:0003851	Intracranial Meningeal Neoplasm
EFO:0003851	INTRACRANIAL MENINGEAL NEOPL
EFO:0003851	Cancers, Meningeal
EFO:0003851	Cancer, Meningeal
EFO:0003851	Benign Meningeal Neoplasms
EFO:0003851	Benign Meningeal Neoplasm
EFO:0003851	BENIGN MENINGEAL NEOPL
EFO:0003852	developmental disability
EFO:0003852	Disability, Developmental
EFO:0003852	Disabilities, Developmental
EFO:0003852	Deviation, Child Development
EFO:0003852	Developmental Disabilities
EFO:0003852	Developmental Delay Disorders
EFO:0003852	Developmental Delay Disorder
EFO:0003852	Development Disorders, Child
EFO:0003852	Development Disorder, Child
EFO:0003852	Development Deviations, Child
EFO:0003852	Development Deviation, Child
EFO:0003852	DEVELOPMENTAL DELAY DIS
EFO:0003852	DEVELOPMENT DIS CHILD
EFO:0003852	Child Development Disorders, Specific
EFO:0003852	Child Development Disorders
EFO:0003852	Child Development Disorder
EFO:0003852	Child Development Deviations
EFO:0003852	Child Development Deviation
EFO:0003852	CHILD DEVELOPMENT DIS SPECIFIC
EFO:0003852	CHILD DEVELOPMENT DIS
EFO:0003853	tumor of the respiratory tract
EFO:0003853	tumor of respiratory tract
EFO:0003853	tract neoplasms, respiratory
EFO:0003853	tract neoplasm, respiratory
EFO:0003853	respiratory tract tumor
EFO:0003853	respiratory tract neoplasm
EFO:0003853	respiratory system neoplasm
EFO:0003853	neoplasms, respiratory tract
EFO:0003853	neoplasm, respiratory tract
EFO:0003853	neoplasm of the respiratory tract
EFO:0003853	neoplasm of respiratory tract
EFO:0003853	Tract Neoplasms, Respiratory
EFO:0003853	Tract Neoplasm, Respiratory
EFO:0003853	Respiratory Tract Neoplasms
EFO:0003853	Respiratory Tract Neoplasm
EFO:0003853	RESPIRATORY TRACT NEOPL
EFO:0003853	Neoplasms, Respiratory Tract
EFO:0003853	Neoplasm, Respiratory Tract
EFO:0003854	postmenopausal osteoporosis
EFO:0003854	Postmenopausal Osteoporoses
EFO:0003854	Postmenopausal Bone Losses
EFO:0003854	Postmenopausal Bone Loss
EFO:0003854	Post-Menopausal Osteoporosis
EFO:0003854	Post-Menopausal Osteoporoses
EFO:0003854	Perimenopausal Bone Losses
EFO:0003854	Perimenopausal Bone Loss
EFO:0003854	Osteoporosis, Postmenopausal
EFO:0003854	Osteoporosis, Post-Menopausal
EFO:0003854	Osteoporosis, Post Menopausal
EFO:0003854	Osteoporoses, Postmenopausal
EFO:0003854	Osteoporoses, Post-Menopausal
EFO:0003854	Bone Losses, Postmenopausal
EFO:0003854	Bone Losses, Perimenopausal
EFO:0003854	Bone Loss, Postmenopausal
EFO:0003854	Bone Loss, Perimenopausal
EFO:0003855	intestinal polyp (disease)
EFO:0003855	intestinal polyp
EFO:0003855	Polyps, Intestinal
EFO:0003855	Polyp, Intestinal
EFO:0003855	Intestinal Polyps
EFO:0003856	Dissections
EFO:0003857	congenital multiple arthrogryposis
EFO:0003857	congenital multiple Arthrogryposes
EFO:0003857	arthrogryposis
EFO:0003857	Syndrome, Guerin-Stern
EFO:0003857	Myodystrophia Fetalis Deformans
EFO:0003857	Guerin-Stern Syndrome
EFO:0003857	Guerin Stern Syndrome
EFO:0003857	Congenital Arthromyodysplasias
EFO:0003857	Congenital Arthromyodysplasia
EFO:0003857	CONGEN ARTHROMYODYSPLASIA
EFO:0003857	Arthromyodysplasias, Congenital
EFO:0003857	Arthromyodysplasia, Congenital
EFO:0003857	Arthrogryposes, congenital multiple
EFO:0003857	Arthrogryposes
EFO:0003857	Amyoplasia Congenita
EFO:0003857	ARTHROMYODYSPLASIA CONGEN
EFO:0003857	AMYOPLASIA CONGEN
EFO:0003859	uterus tumor
EFO:0003859	uterus neoplasm (disease)
EFO:0003859	uterus neoplasm
EFO:0003859	uterine tumor
EFO:0003859	uterine neoplasms
EFO:0003859	uterine neoplasm
EFO:0003859	tumor of uterus
EFO:0003859	tumor of the uterus
EFO:0003859	neoplasm of uterus
EFO:0003859	neoplasm of the uterus
EFO:0003859	Uterus Neoplasms
EFO:0003859	Uterus Neoplasm
EFO:0003859	Uterine Neoplasms
EFO:0003859	UTERUS NEOPL
EFO:0003859	UTERINE NEOPL
EFO:0003859	Neoplasms, Uterus
EFO:0003859	Neoplasms, Uterine
EFO:0003859	Neoplasm, Uterus
EFO:0003859	Neoplasm, Uterine
EFO:0003859	NEOPL UTERUS
EFO:0003859	NEOPL UTERINE
EFO:0003860	tumor of the pancreas
EFO:0003860	tumor of pancreas
EFO:0003860	pancreatic tumor
EFO:0003860	pancreatic neoplasm
EFO:0003860	pancreatic cancer
EFO:0003860	pancreas tumor
EFO:0003860	pancreas neoplasm (disease)
EFO:0003860	pancreas neoplasm
EFO:0003860	neoplasm of the pancreas
EFO:0003860	neoplasm of pancreas
EFO:0003860	Pancreatic Neoplasms
EFO:0003860	Pancreas Neoplasms
EFO:0003860	Pancreas Neoplasm
EFO:0003860	PANCREATIC NEOPL
EFO:0003860	PANCREAS NEOPL
EFO:0003860	Neoplasms, Pancreatic
EFO:0003860	Neoplasms, Pancreas
EFO:0003860	Neoplasm, Pancreatic
EFO:0003860	Neoplasm, Pancreas
EFO:0003860	NEOPL PANCREATIC
EFO:0003862	Senile Paranoid Dementias
EFO:0003862	Senile Paranoid Dementia
EFO:0003862	Paranoid Dementias, Senile
EFO:0003862	Paranoid Dementia, Senile
EFO:0003862	Familial Dementias
EFO:0003862	Familial Dementia
EFO:0003862	Dementias, Senile Paranoid
EFO:0003862	Dementias, Familial
EFO:0003862	Dementias
EFO:0003862	Dementia, Familial
EFO:0003862	Amentias
EFO:0003862	Amentia
EFO:0003863	urogenital neoplasm
EFO:0003863	tumor of genitourinary system
EFO:0003863	neoplasm of genitourinary system
EFO:0003863	genitourinary system tumor
EFO:0003863	genitourinary system neoplasm
EFO:0003863	Urogenital Neoplasms
EFO:0003863	Urogenital Cancers
EFO:0003863	Urogenital Cancer
EFO:0003863	UROGENITAL NEOPL
EFO:0003863	Neoplasms, Urogenital
EFO:0003863	Neoplasms, Genitourinary
EFO:0003863	Neoplasms, Genito-urinary
EFO:0003863	Neoplasm, Urogenital
EFO:0003863	Neoplasm, Genitourinary
EFO:0003863	Neoplasm, Genito-urinary
EFO:0003863	NEOPL UROGENITAL
EFO:0003863	NEOPL GENITOURINARY
EFO:0003863	Genitourinary Neoplasms
EFO:0003863	Genitourinary Neoplasm
EFO:0003863	Genitourinary Cancers
EFO:0003863	Genitourinary Cancer
EFO:0003863	Genito-urinary Neoplasms
EFO:0003863	Genito-urinary Neoplasm
EFO:0003863	Genito-urinary Cancers
EFO:0003863	Genito-urinary Cancer
EFO:0003863	Genito urinary Cancer
EFO:0003863	GENITOURINARY NEOPL
EFO:0003863	GENITO URINARY NEOPL
EFO:0003863	Cancers, Urogenital
EFO:0003863	Cancers, Genitourinary
EFO:0003863	Cancers, Genito-urinary
EFO:0003863	Cancer, Urogenital
EFO:0003863	Cancer, Genitourinary
EFO:0003863	Cancer, Genito-urinary
EFO:0003864	urogenital system
EFO:0003865	tumor of the kidney
EFO:0003865	tumor of kidney
EFO:0003865	renal tumors
EFO:0003865	renal tumor
EFO:0003865	renal neoplasm
EFO:0003865	neoplasm of the kidney
EFO:0003865	neoplasm of kidney
EFO:0003865	kidney tumor
EFO:0003865	kidney neoplasm (disease)
EFO:0003865	kidney neoplasm
EFO:0003865	Renal Neoplasms
EFO:0003865	Renal Neoplasm
EFO:0003865	Renal Cancers
EFO:0003865	Renal Cancer
EFO:0003865	RENAL NEOPL
EFO:0003865	Neoplasms, Renal
EFO:0003865	Neoplasms, Kidney
EFO:0003865	Neoplasm, Renal
EFO:0003865	Neoplasm, Kidney
EFO:0003865	NEOPL KIDNEY
EFO:0003865	Kidney Neoplasms
EFO:0003865	Kidney Cancers
EFO:0003865	Kidney Cancer
EFO:0003865	KIDNEY NEOPL
EFO:0003865	Cancers, Renal
EFO:0003865	Cancers, Kidney
EFO:0003865	Cancer, Renal
EFO:0003865	Cancer, Kidney
EFO:0003865	Cancer of the Kidney
EFO:0003865	Cancer of Kidney
EFO:0003866	tumor of the paranasal sinus
EFO:0003866	tumor of the accessory sinus
EFO:0003866	tumor of paranasal sinus
EFO:0003866	tumor of accessory sinus
EFO:0003866	paranasal sinus tumor
EFO:0003866	paranasal sinus neoplasms
EFO:0003866	paranasal sinus neoplasm (disease)
EFO:0003866	paranasal sinus neoplasm
EFO:0003866	neoplasm of the paranasal sinus
EFO:0003866	neoplasm of the accessory sinus
EFO:0003866	neoplasm of paranasal sinus
EFO:0003866	neoplasm of accessory sinus
EFO:0003866	accessory sinus tumor
EFO:0003866	accessory sinus neoplasm
EFO:0003867	rhabdomyolysis (disease)
EFO:0003867	rhabdomyolysis
EFO:0003867	Rhabdomyolyses
EFO:0003868	tumor of oral cavity
EFO:0003868	oral cavity tumor
EFO:0003868	oral cavity neoplasm (disease)
EFO:0003868	oral cavity neoplasm
EFO:0003868	neoplasm of oral cavity
EFO:0003868	mouth tumor
EFO:0003868	mouth neoplasm
EFO:0003868	Oral Neoplasms
EFO:0003868	Oral Neoplasm
EFO:0003868	Oral Cavity Neoplasm
EFO:0003868	Oral Cancers
EFO:0003868	Oral Cancer
EFO:0003868	ORAL NEOPL
EFO:0003868	Neoplasms, Oral
EFO:0003868	Neoplasms, Mouth
EFO:0003868	Neoplasm, Oral
EFO:0003868	Neoplasm, Mouth
EFO:0003868	NEOPL ORAL
EFO:0003868	NEOPL MOUTH
EFO:0003868	Mouth Neoplasms
EFO:0003868	Mouth Cancers
EFO:0003868	Mouth Cancer
EFO:0003868	MOUTH NEOPL
EFO:0003868	Cancers, Oral
EFO:0003868	Cancers, Mouth
EFO:0003868	Cancer, Oral
EFO:0003868	Cancer, Mouth
EFO:0003868	Cancer of the Mouth
EFO:0003868	Cancer of Mouth
EFO:0003869	tumor of the breast
EFO:0003869	tumor of breast
EFO:0003869	neoplasm, breast
EFO:0003869	neoplasm of the breast
EFO:0003869	neoplasm of breast
EFO:0003869	breast tumor
EFO:0003869	breast neoplasm (disease)
EFO:0003869	breast neoplasm
EFO:0003869	Tumors, Breast
EFO:0003869	Tumor, Breast
EFO:0003869	Neoplasms, Human Mammary
EFO:0003869	Neoplasms, Breast
EFO:0003869	Neoplasm, Human Mammary
EFO:0003869	Neoplasm, Breast
EFO:0003869	NEOPL BREAST
EFO:0003869	Mammary Neoplasms, Human
EFO:0003869	Mammary Neoplasm, Human
EFO:0003869	Human Mammary Neoplasms
EFO:0003869	Human Mammary Neoplasm
EFO:0003869	Breast Tumors
EFO:0003869	Breast Tumor
EFO:0003869	Breast Neoplasms
EFO:0003869	BREAST NEOPL
EFO:0003870	brain aneurysm
EFO:0003870	Posterior Communicating Artery Aneurysm
EFO:0003870	Posterior Cerebral Artery Aneurysm
EFO:0003870	Mycotic Aneurysms, Intracranial
EFO:0003870	Mycotic Aneurysm, Intracranial
EFO:0003870	Middle Cerebral Artery Aneurysm
EFO:0003870	Intracranial Mycotic Aneurysms
EFO:0003870	Intracranial Mycotic Aneurysm
EFO:0003870	Intracranial Aneurysms, Giant
EFO:0003870	Intracranial Aneurysms
EFO:0003870	Intracranial Aneurysm, Giant
EFO:0003870	Intracranial Aneurysm
EFO:0003870	Giant Intracranial Aneurysms
EFO:0003870	Giant Intracranial Aneurysm
EFO:0003870	Cerebral Aneurysms
EFO:0003870	Cerebral Aneurysm
EFO:0003870	Brain Aneurysms
EFO:0003870	Berry Aneurysms
EFO:0003870	Berry Aneurysm
EFO:0003870	Basilar Artery Aneurysms
EFO:0003870	Basilar Artery Aneurysm
EFO:0003870	Artery Aneurysms, Basilar
EFO:0003870	Artery Aneurysm, Basilar
EFO:0003870	Anterior Communicating Artery Aneurysm
EFO:0003870	Anterior Cerebral Artery Aneurysm
EFO:0003870	Aneurysms, Intracranial Mycotic
EFO:0003870	Aneurysms, Intracranial
EFO:0003870	Aneurysms, Giant Intracranial
EFO:0003870	Aneurysms, Cerebral
EFO:0003870	Aneurysms, Brain
EFO:0003870	Aneurysms, Berry
EFO:0003870	Aneurysms, Basilar Artery
EFO:0003870	Aneurysm, Posterior Communicating Artery
EFO:0003870	Aneurysm, Posterior Cerebral Artery
EFO:0003870	Aneurysm, Middle Cerebral Artery
EFO:0003870	Aneurysm, Intracranial Mycotic
EFO:0003870	Aneurysm, Intracranial
EFO:0003870	Aneurysm, Giant Intracranial
EFO:0003870	Aneurysm, Cerebral
EFO:0003870	Aneurysm, Brain
EFO:0003870	Aneurysm, Berry
EFO:0003870	Aneurysm, Basilar Artery
EFO:0003870	Aneurysm, Anterior Communicating Artery
EFO:0003870	Aneurysm, Anterior Cerebral Artery
EFO:0003871	tumor of tongue
EFO:0003871	tumor of the tongue
EFO:0003871	tongue tumor
EFO:0003871	tongue neoplasm (disease)
EFO:0003871	tongue neoplasm
EFO:0003871	neoplasm of tongue
EFO:0003871	neoplasm of the tongue
EFO:0003871	Tongue Neoplasms
EFO:0003871	Tongue Cancers
EFO:0003871	Tongue Cancer
EFO:0003871	TONGUE NEOPL
EFO:0003871	Oral Neoplasms
EFO:0003871	Oral Neoplasm
EFO:0003871	Oral Cancers
EFO:0003871	Oral Cancer
EFO:0003871	ORAL NEOPL
EFO:0003871	Neoplasms, Tongue
EFO:0003871	Neoplasms, Oral
EFO:0003871	Neoplasm, Tongue
EFO:0003871	Neoplasm, Oral
EFO:0003871	NEOPL TONGUE
EFO:0003871	NEOPL ORAL
EFO:0003871	Cancers, Tongue
EFO:0003871	Cancers, Oral
EFO:0003871	Cancer, Tongue
EFO:0003871	Cancer, Oral
EFO:0003871	Cancer of the Tongue
EFO:0003871	Cancer of Tongue
EFO:0003872	inflammation of colon
EFO:0003872	colon inflammation
EFO:0003872	colitis (disease)
EFO:0003872	colitis
EFO:0003872	Colitides
EFO:0003873	tumor of the parotid gland
EFO:0003873	tumor of the parotid
EFO:0003873	tumor of parotid gland
EFO:0003873	tumor of parotid
EFO:0003873	parotid tumor
EFO:0003873	parotid neoplasm
EFO:0003873	parotid gland tumor
EFO:0003873	parotid gland neoplasm (disease)
EFO:0003873	parotid gland neoplasm
EFO:0003873	neoplasm of the parotid gland
EFO:0003873	neoplasm of the parotid
EFO:0003873	neoplasm of parotid gland
EFO:0003873	neoplasm of parotid
EFO:0003873	Parotid Neoplasms
EFO:0003873	Parotid Gland Neoplasm
EFO:0003873	Parotid Cancers
EFO:0003873	Parotid Cancer
EFO:0003873	PAROTID NEOPL
EFO:0003873	Neoplasms, Parotid
EFO:0003873	Neoplasm, Parotid
EFO:0003873	NEOPL PAROTID
EFO:0003873	Cancers, Parotid
EFO:0003873	Cancer, Parotid
EFO:0003873	Cancer of the Parotid
EFO:0003873	Cancer of Parotid
EFO:0003874	flatfoot
EFO:0003874	flat feet
EFO:0003874	flat Foot
EFO:0003874	fallen Arch
EFO:0003874	Pes Planus
EFO:0003874	Foot, Flat
EFO:0003874	Flatfeet
EFO:0003874	Flat Foot
EFO:0003874	Feet, Flat
EFO:0003875	vascular disease, peripheral
EFO:0003875	peripheral vascular disorder
EFO:0003875	peripheral vascular disease
EFO:0003875	disease, peripheral vascular
EFO:0003875	arterial occlusive disease
EFO:0003875	Vascular Diseases, Peripheral
EFO:0003875	Vascular Disease, Peripheral
EFO:0003875	VASCULAR DIS PERIPHERAL
EFO:0003875	Peripheral Vascular Diseases
EFO:0003875	Peripheral Angiopathy
EFO:0003875	Peripheral Angiopathies
EFO:0003875	PERIPHERAL VASCULAR DIS
EFO:0003875	Diseases, Peripheral Vascular
EFO:0003875	Disease, Peripheral Vascular
EFO:0003875	DIS PERIPHERAL VASCULAR
EFO:0003875	Angiopathy, Peripheral
EFO:0003875	Angiopathies, Peripheral
EFO:0003876	intermittent vascular claudication
EFO:0003876	intermittent claudication
EFO:0003876	Intermittent Claudication
EFO:0003876	Claudication, Intermittent
EFO:0003876	Charcot's syndrome
EFO:0003877	sleep apnea syndrome
EFO:0003877	sleep apnea
EFO:0003877	Sleep-Disordered Breathing
EFO:0003877	Sleep Hypopneas
EFO:0003877	Sleep Hypopnea
EFO:0003877	Sleep Disordered Breathing
EFO:0003877	Sleep Apneas, Mixed
EFO:0003877	Sleep Apneas
EFO:0003877	Sleep Apnea, Mixed Central and Obstructive
EFO:0003877	Sleep Apnea, Mixed
EFO:0003877	Sleep Apnea Syndromes
EFO:0003877	Sleep Apnea Syndrome
EFO:0003877	SDB
EFO:0003877	Mixed Sleep Apneas
EFO:0003877	Mixed Sleep Apnea
EFO:0003877	Mixed Central and Obstructive Sleep Apnea
EFO:0003877	Hypopneas, Sleep
EFO:0003877	Hypopnea, Sleep
EFO:0003877	Hypersomnia with Periodic Respiration
EFO:0003877	Breathing, Sleep-Disordered
EFO:0003877	Apneas, Sleep
EFO:0003877	Apnea, Sleep
EFO:0003877	Apnea Syndromes, Sleep
EFO:0003877	Apnea Syndrome, Sleep
EFO:0003878	urethritis (disease)
EFO:0003878	urethritis
EFO:0003878	urethra inflammation
EFO:0003878	non-gonococcal urethritis
EFO:0003878	inflammation of urethra
EFO:0003878	Urethritides
EFO:0003878	Nongonococcal urethritis
EFO:0003879	Valves, Aortic
EFO:0003879	Valve, Aortic
EFO:0003879	Aortic Valves
EFO:0003880	vermiform appendix tumor
EFO:0003880	vermiform appendix neoplasm (disease)
EFO:0003880	vermiform appendix neoplasm
EFO:0003880	tumor of vermiform appendix
EFO:0003880	tumor of the appendix
EFO:0003880	tumor of appendix
EFO:0003880	neoplasm of vermiform appendix
EFO:0003880	neoplasm of the appendix
EFO:0003880	neoplasm of appendix
EFO:0003880	appendix tumor
EFO:0003880	appendix neoplasm
EFO:0003880	appendiceal neoplasm
EFO:0003880	Neoplasms, Appendiceal
EFO:0003880	Neoplasm, Appendiceal
EFO:0003880	NEOPL APPENDICEAL
EFO:0003880	Appendix Neoplasm
EFO:0003880	Appendiceal Neoplasms
EFO:0003880	APPENDICEAL NEOPL
EFO:0003881	Hysterectomies
EFO:0003882	osteoporosis, susceptibility to
EFO:0003882	osteoporosis, postmenopausal, susceptibility
EFO:0003882	osteoporosis, postmenopausal
EFO:0003882	osteoporosis
EFO:0003882	bone mineral density variation QTL, osteoporosis
EFO:0003882	Senile Osteoporosis
EFO:0003882	Senile Osteoporoses
EFO:0003882	Post-Traumatic Osteoporosis
EFO:0003882	Post-Traumatic Osteoporoses
EFO:0003882	Osteoporosis, Senile
EFO:0003882	Osteoporosis, Post-Traumatic
EFO:0003882	Osteoporosis, Post Traumatic
EFO:0003882	Osteoporosis, Age-Related
EFO:0003882	Osteoporosis, Age Related
EFO:0003882	Osteoporoses, Senile
EFO:0003882	Osteoporoses, Age-Related
EFO:0003882	Osteoporoses
EFO:0003882	OSTEOPOROSIS AGE RELAT
EFO:0003882	Bone Losses, Age-Related
EFO:0003882	Bone Loss, Age-Related
EFO:0003882	Bone Loss, Age Related
EFO:0003882	BONE LOSS AGE RELAT
EFO:0003882	Age-Related Osteoporosis
EFO:0003882	Age-Related Osteoporoses
EFO:0003882	Age-Related Bone Losses
EFO:0003882	Age-Related Bone Loss
EFO:0003882	Age Related Osteoporosis
EFO:0003882	AGE RELAT OSTEOPOROSIS
EFO:0003883	Ischemic Encephalopathy
EFO:0003883	Ischemic Encephalopathies
EFO:0003883	Ischemias, Cerebral
EFO:0003883	Ischemia, Cerebral
EFO:0003883	Ischemia, Brain
EFO:0003883	ISCHEMIC ENCEPH
EFO:0003883	Encephalopathy, Ischemic
EFO:0003883	ENCEPH ISCHEMIC
EFO:0003883	Cerebral Ischemias
EFO:0003883	Cerebral Ischemia
EFO:0003883	Brain Ischemias
EFO:0003884	renal failure - chronic
EFO:0003884	kidney disease, chronic
EFO:0003884	chronic renal insufficiency
EFO:0003884	chronic renal disease
EFO:0003884	chronic kidney failure
EFO:0003884	chronic kidney disease
EFO:0003884	Renal Insufficiency, Chronic
EFO:0003884	Renal Insufficiencies, Chronic
EFO:0003884	Renal Failure, End-Stage
EFO:0003884	Renal Failure, End Stage
EFO:0003884	Renal Failure, Chronic
EFO:0003884	Renal Disease, End-Stage
EFO:0003884	Renal Disease, End Stage
EFO:0003884	RENAL DIS END STAGE
EFO:0003884	Kidney Insufficiency, Chronic
EFO:0003884	Kidney Insufficiencies, Chronic
EFO:0003884	Kidney Failure, Chronic
EFO:0003884	Kidney Disease, End-Stage
EFO:0003884	End-Stage Renal Failure
EFO:0003884	End-Stage Renal Disease
EFO:0003884	End-Stage Kidney Disease
EFO:0003884	End Stage Renal Disease
EFO:0003884	End Stage Kidney Disease
EFO:0003884	ESRD
EFO:0003884	END STAGE RENAL DIS
EFO:0003884	END STAGE KIDNEY DIS
EFO:0003884	Disease, End-Stage Renal
EFO:0003884	Disease, End-Stage Kidney
EFO:0003884	Chronic Renal Insufficiencies
EFO:0003884	Chronic Renal Failure
EFO:0003884	Chronic Kidney Insufficiency
EFO:0003884	Chronic Kidney Insufficiencies
EFO:0003884	CKD - chronic kidney disease
EFO:0003884	CKD
EFO:0003885	Sclerosis, Multiple
EFO:0003885	Sclerosis, Disseminated
EFO:0003885	Multiple Sclerosis, Acute Fulminating
EFO:0003885	MULTIPLE SCLEROSIS ACUTE FULMINATING
EFO:0003885	MS (Multiple Sclerosis)
EFO:0003885	MS
EFO:0003885	Disseminated Sclerosis
EFO:0003886	Metacarpals
EFO:0003886	Metacarpal Bones
EFO:0003886	Bones, Metacarpal
EFO:0003888	hyperkinetic disorder
EFO:0003888	attention deficit hyperactivity disorder, predominantly inattentive type
EFO:0003888	attention deficit hyperactivity disorder, inattentive/distractible type
EFO:0003888	attention deficit hyperactivity disorder, inattentive type
EFO:0003888	attention deficit disorder
EFO:0003888	Syndromes, Hyperkinetic
EFO:0003888	Minimal Brain Dysfunction
EFO:0003888	Hyperkinetic Syndrome
EFO:0003888	Dysfunction, Minimal Brain
EFO:0003888	Disorders, Attention Deficit
EFO:0003888	Disorder, Attention Deficit
EFO:0003888	Deficit Disorders, Attention
EFO:0003888	Deficit Disorder, Attention
EFO:0003888	Brain Dysfunction, Minimal
EFO:0003888	Attention Deficit Hyperactivity Disorders
EFO:0003888	Attention Deficit Disorders with Hyperactivity
EFO:0003888	Attention Deficit Disorders
EFO:0003888	Attention Deficit Disorder with Hyperactivity
EFO:0003888	Attention Deficit Disorder
EFO:0003888	ATTENTION DEFICIT HYPERACTIVITY DIS
EFO:0003888	ATTENTION DEFICIT DIS WITH HYPERACTIVITY
EFO:0003888	ATTENTION DEFICIT DIS
EFO:0003888	ADHD
EFO:0003888	ADDH
EFO:0003888	ADD
EFO:0003889	Writings, Mirror
EFO:0003889	Writing, Mirror
EFO:0003889	Motor Control Laterality
EFO:0003889	Mirror Writings
EFO:0003889	Mirror Writing
EFO:0003889	Laterality, Functional
EFO:0003889	Laterality, Behavioral
EFO:0003889	Laterality of Motor Control
EFO:0003889	Handedness
EFO:0003889	Behavioral Laterality
EFO:0003889	Ambidexterity
EFO:0003890	drug dependence
EFO:0003890	chemical dependence
EFO:0003890	Usage, Drug
EFO:0003890	Habituation, Drug
EFO:0003890	Drug Use Disorders
EFO:0003890	Drug Use Disorder
EFO:0003890	Drug Usage
EFO:0003890	Drug Habituation
EFO:0003890	Drug Addiction
EFO:0003890	Drug Abuse
EFO:0003890	Disorder, Drug Use
EFO:0003890	Dependence, Drug
EFO:0003890	DRUG USE DIS
EFO:0003890	Addiction, Drug
EFO:0003890	Abuse, Drug
EFO:0003891	tumor of biliary tree
EFO:0003891	neoplasm of extrahepatic bile ducts
EFO:0003891	neoplasm of biliary tree
EFO:0003891	biliary tree tumor
EFO:0003891	biliary tree neoplasm (disease)
EFO:0003891	biliary tree neoplasm
EFO:0003891	biliary tract neoplasm (disease)
EFO:0003891	biliary tract neoplasm
EFO:0003892	pulmonary function test
EFO:0003892	Tests, Respiratory Function
EFO:0003892	Tests, Pulmonary Function
EFO:0003892	Tests, Lung Function
